timestamp,latitude,longitude,altitude_m,CO2_ppm,PM2.5,NOx_ppb,SO2_ppb,O3_ppb,temperature_C,humidity_%,wind_speed_mps,rainfall_mm,emission_level
2024-04-23 03:20:20,37.77048212542505,-122.41174600542895,128.65,444.53,27.18,23.44,8.06,48.38,27.82,45.7,7.62,0.83,High
2022-07-20 02:57:24,37.77212821326794,-122.42046616476289,132.1,371.64,27.77,23.74,10.65,47.07,20.18,61.01,7.63,1.83,Low
2023-01-05 02:35:54,37.786590028006565,-122.40094274750466,109.89,370.56,35.51,10.88,8.49,51.46,21.91,77.05,0.72,1.13,Low
2021-07-12 12:18:53,37.77991425606535,-122.42244250976425,118.96,404.15,43.08,11.79,7.85,50.63,28.46,48.19,8.97,2.91,Medium
2022-08-17 20:00:06,37.79026280437663,-122.43604389832687,116.17,388.58,18.1,20.62,11.17,34.03,34.01,69.35,4.95,0.65,Medium
2025-08-21 18:26:39,37.78902447296947,-122.4234015970647,131.09,384.43,50.4,20.98,5.97,43.85,29.14,44.42,9.67,1.58,Medium
2024-01-20 11:16:14,37.767009175087594,-122.42755621532346,115.11,407.74,39.62,17.13,7.41,39.05,20.0,65.89,4.41,2.15,Medium
2023-11-18 19:49:00,37.78985992046452,-122.4039083599289,80.77,410.4,30.98,24.53,8.82,55.3,29.49,79.72,7.97,2.67,Medium
2020-12-09 09:47:09,37.785486502209174,-122.42964269744759,138.72,414.63,7.9,21.3,9.19,58.45,36.36,48.67,6.33,1.2,Medium
2023-11-20 23:16:24,37.790158991067855,-122.40775543527194,118.73,423.13,32.66,16.89,12.08,30.09,19.3,64.16,9.06,2.12,Medium
2023-09-25 05:43:14,37.75931935280264,-122.4062203730798,128.69,367.49,38.77,16.84,8.26,41.43,26.87,41.63,1.64,2.18,Low
2023-06-09 14:47:52,37.75600519023234,-122.40644637939315,93.96,381.93,54.46,15.84,4.0,51.31,28.07,85.94,8.24,0.97,Medium
2024-06-22 00:20:56,37.75699841971648,-122.42766935657028,144.48,428.88,32.77,18.28,6.1,55.4,28.86,80.78,1.56,2.76,Medium
2020-02-19 23:41:03,37.794493655278224,-122.4201099363079,120.05,382.32,50.3,24.08,6.46,50.24,22.73,83.23,8.29,1.85,Medium
2020-05-03 03:29:12,37.75634610642165,-122.42654314888753,133.45,409.8,16.25,24.76,10.26,65.28,22.84,58.79,2.93,2.65,Medium
2020-07-10 20:00:37,37.766876511209865,-122.42647018731762,98.23,423.13,26.59,30.55,6.99,62.27,28.94,64.88,9.77,1.1,Medium
2024-12-01 14:24:17,37.76090859581868,-122.4130510266309,90.54,402.99,44.35,13.1,6.77,59.42,25.7,48.54,5.99,1.25,Medium
2021-04-24 08:25:20,37.77895504845773,-122.41500074028741,119.23,377.35,38.02,24.79,11.11,42.25,21.62,64.93,9.53,1.88,Low
2021-02-10 02:29:07,37.79267951519381,-122.42848313089868,91.88,447.39,33.2,21.6,7.8,36.78,21.85,54.58,2.11,0.32,High
2024-08-02 08:44:39,37.79399555772833,-122.43731643248151,104.65,440.59,50.0,17.8,6.14,58.19,29.31,80.96,0.67,2.41,High
2024-01-01 13:28:57,37.758550022771296,-122.42194206404707,120.73,348.58,38.22,24.55,8.16,50.96,18.87,38.65,5.74,0.31,Low
2023-02-15 17:23:22,37.79189529773071,-122.40548966807476,106.36,371.72,30.04,20.52,10.69,34.89,31.56,54.44,8.18,0.71,Low
2024-01-06 06:47:26,37.75939091033316,-122.41033037739082,146.1,437.83,44.32,13.67,10.62,32.56,19.25,44.87,1.68,2.74,High
2023-09-16 21:55:39,37.77663957830835,-122.43543774263135,102.32,382.04,33.44,15.54,8.79,31.78,31.86,64.27,4.63,1.16,Medium
2020-08-22 04:34:18,37.777038458877,-122.40095584500118,93.08,423.1,12.34,15.85,7.41,26.44,37.73,58.71,3.4,1.1,Medium
2023-06-01 15:51:14,37.77522629226241,-122.42559183875841,93.01,365.58,35.04,18.44,11.82,47.17,28.09,85.41,6.47,2.52,Low
2025-04-26 08:40:47,37.79196002476177,-122.43811138558198,112.38,427.66,20.0,16.62,11.08,48.16,33.68,84.35,4.67,0.7,Medium
2023-08-03 09:11:17,37.765718764224665,-122.43753456398153,110.26,398.8,40.84,21.58,10.32,34.49,37.5,87.93,2.73,0.3,Medium
2025-01-02 07:04:58,37.77235075444462,-122.41409334984726,88.48,401.49,13.71,28.39,7.42,32.01,21.68,50.83,2.86,2.05,Medium
2022-10-12 13:29:29,37.761615707672206,-122.42632718774993,92.07,390.89,53.81,25.99,9.26,25.62,31.82,58.17,8.61,2.31,Medium
2024-09-26 19:04:19,37.77720073058669,-122.40112446229467,141.53,359.86,26.18,21.54,3.29,46.27,18.03,52.81,2.59,2.91,Low
2021-05-10 23:37:21,37.79020197257858,-122.43001510931974,98.37,375.14,24.47,24.44,6.83,44.71,20.82,72.34,7.6,0.35,Low
2020-10-24 18:01:08,37.77408527824798,-122.40389644037124,119.65,371.79,50.27,7.52,14.35,40.89,27.87,51.28,3.6,2.88,Medium
2024-07-19 07:41:16,37.76223665180704,-122.40365879992727,145.72,403.64,22.2,13.45,6.31,43.54,34.2,89.13,8.33,1.66,Medium
2021-01-16 03:17:13,37.79094756487819,-122.42896659348784,140.75,374.02,24.58,7.74,4.21,30.26,30.42,44.03,8.54,2.44,Low
2024-07-26 03:01:40,37.779668317001196,-122.4210836237214,119.7,374.11,50.47,25.25,6.56,61.29,26.92,51.97,6.27,0.56,Medium
2022-05-02 01:30:22,37.771080769870025,-122.41725181108444,145.66,409.79,55.64,15.07,11.87,38.93,23.59,68.53,7.03,1.38,Medium
2023-09-02 14:16:38,37.790722859163324,-122.42521823174943,146.6,439.13,49.53,24.62,5.1,51.55,19.43,74.95,5.36,2.11,High
2020-03-21 14:12:11,37.784121285234804,-122.42832879674137,130.03,433.42,28.13,17.19,6.72,50.97,22.08,84.66,3.12,1.26,High
2025-01-13 07:49:21,37.78911664618525,-122.42197574010076,106.47,446.1,38.99,21.6,5.63,52.38,35.77,56.32,5.97,2.49,High
2024-12-07 06:42:31,37.779647493988485,-122.43677636541341,129.36,438.56,66.26,25.87,3.17,36.17,24.94,46.46,4.73,0.16,High
2021-12-14 10:12:30,37.76492177697086,-122.42604631742626,112.99,428.99,26.78,34.34,9.23,52.69,18.16,68.92,1.39,2.34,Medium
2023-03-22 18:08:06,37.772666903390714,-122.41293741727306,128.2,433.83,29.54,11.8,10.45,39.83,30.94,65.49,6.83,2.79,High
2023-06-07 11:37:17,37.78908544827275,-122.43162671426904,91.31,400.16,35.53,8.33,11.65,55.35,20.45,83.09,1.07,0.95,Medium
2025-09-04 09:52:38,37.76238170740955,-122.40480784765039,107.33,364.4,26.46,26.2,8.97,38.2,36.81,84.49,3.81,0.33,Low
2023-02-01 14:21:40,37.757006230378046,-122.4337318464789,121.88,410.01,30.47,20.77,12.37,27.18,32.76,52.39,5.1,2.44,Medium
2020-02-07 23:19:37,37.78891811671135,-122.43359068523694,82.08,401.16,43.99,31.95,8.6,43.07,37.37,71.97,1.96,0.4,Medium
2021-04-18 13:17:01,37.755755553867004,-122.40163302545977,91.88,350.54,29.78,8.18,1.13,33.92,29.1,48.39,1.0,2.82,Low
2025-01-08 07:56:37,37.774564533793615,-122.43866263161196,90.36,437.71,23.0,16.7,3.64,54.72,24.52,42.35,5.15,2.24,High
2023-08-17 20:59:51,37.75624236726589,-122.42008186547133,100.87,403.59,38.91,28.8,1.25,33.75,27.94,37.22,8.98,2.99,Medium
2025-09-03 21:20:30,37.78134108232938,-122.41294236646196,139.35,392.0,54.21,32.45,10.8,14.81,30.9,65.66,6.62,1.84,Medium
2021-12-16 18:33:48,37.78217187245138,-122.42142072139258,96.92,439.47,39.68,20.6,4.26,28.69,22.04,38.88,7.84,0.75,High
2024-04-14 09:41:09,37.78995408452109,-122.4216482063608,99.94,393.53,29.04,20.44,9.32,53.53,27.06,52.34,9.44,2.55,Medium
2022-07-18 12:04:49,37.762074134370586,-122.41647108169775,148.87,393.05,46.17,14.71,6.27,44.88,33.26,44.27,6.5,0.26,Medium
2025-01-05 04:14:14,37.79274008773356,-122.41092385030234,131.92,313.64,34.02,21.18,5.11,41.1,21.03,78.19,1.66,0.57,Low
2025-08-27 19:17:26,37.75828679257101,-122.42081846145902,132.37,433.27,26.73,14.52,6.35,39.06,24.8,52.5,9.59,2.37,High
2025-10-13 21:03:10,37.78801481518025,-122.43285432634688,140.98,390.47,32.51,30.16,11.89,42.18,37.86,72.31,7.44,0.64,Medium
2021-02-16 01:50:37,37.764281764029924,-122.43168982712452,120.23,384.23,46.94,15.73,7.55,31.63,18.27,61.49,1.03,2.93,Medium
2021-06-05 07:39:29,37.785250550028074,-122.4317713098798,119.77,414.18,42.97,22.15,8.64,43.6,29.38,78.49,7.12,2.99,Medium
2021-08-22 17:49:45,37.76539263400662,-122.43049880870004,129.64,416.24,37.41,17.24,4.78,53.32,23.06,69.59,7.74,2.63,Medium
2023-02-28 19:53:13,37.79400670870797,-122.41560577994147,139.54,358.32,52.43,17.34,9.96,55.52,23.46,84.97,4.91,1.27,Medium
2020-06-26 03:09:50,37.78100756157364,-122.4345478118174,92.29,335.95,53.63,7.09,7.82,28.77,19.48,36.91,4.95,1.2,Medium
2020-07-28 08:16:45,37.77072587284787,-122.4144176545633,147.41,396.52,50.18,15.23,9.14,26.97,21.22,58.45,1.74,2.1,Medium
2024-03-25 14:06:36,37.77823661741041,-122.39999961008682,86.74,402.47,43.24,16.81,0.52,51.6,24.19,51.34,3.41,2.65,Medium
2024-05-26 11:58:12,37.78619766540801,-122.42702975558106,125.02,393.96,46.32,20.22,5.74,58.1,37.02,61.71,4.93,1.96,Medium
2024-10-22 15:43:16,37.75543776175934,-122.43121498109764,127.8,370.71,42.32,23.8,9.13,43.18,29.06,73.31,6.17,0.37,Medium
2021-09-12 17:04:23,37.78842596661506,-122.41877055246503,106.39,389.85,41.45,27.55,8.59,61.65,34.09,75.51,9.29,1.34,Medium
2025-11-02 16:14:49,37.779943091642245,-122.42276818242522,147.53,395.53,33.41,20.57,4.52,51.02,31.93,52.04,8.79,1.01,Medium
2020-04-16 17:12:58,37.764632115053786,-122.40144813149765,105.0,431.64,44.5,11.36,6.37,49.59,19.73,41.44,7.29,0.22,High
2025-09-19 20:40:20,37.76941755116901,-122.41914015615183,105.27,419.85,18.63,37.09,9.96,33.18,31.71,72.69,0.76,2.7,Medium
2025-02-04 17:40:50,37.76271067740765,-122.41541254743088,103.25,378.05,23.18,19.09,9.3,46.64,21.79,54.87,8.69,1.27,Low
2024-02-26 09:07:11,37.791318865046854,-122.41928732603506,98.83,381.43,19.46,23.42,8.36,47.17,31.88,53.53,1.49,1.72,Medium
2022-07-24 01:45:37,37.765936902122725,-122.42537190690277,95.17,355.27,47.09,30.17,7.02,42.02,29.49,77.26,3.24,1.23,Medium
2021-02-05 00:24:41,37.761012232372735,-122.41432585514985,85.15,411.33,28.36,11.53,4.47,60.62,31.45,67.38,2.62,2.54,Medium
2024-09-17 23:49:06,37.78571957434006,-122.40076199179549,116.0,440.6,32.99,28.36,6.16,47.28,21.6,54.11,9.35,0.44,High
2023-04-09 02:19:18,37.78011050112337,-122.42171757158422,124.0,363.88,24.0,26.74,9.65,61.42,20.18,44.8,0.89,2.43,Low
2020-02-07 15:39:43,37.774261835038416,-122.41838954613128,129.14,398.43,40.45,6.17,4.25,41.67,24.88,74.87,0.65,0.87,Medium
2021-11-19 13:20:59,37.77434180297933,-122.42251905736121,87.42,407.91,33.15,20.72,4.1,43.69,20.82,41.92,4.8,1.55,Medium
2023-07-04 07:38:25,37.77325365358411,-122.43074921769592,114.57,403.35,54.52,12.16,5.5,40.3,25.4,43.33,2.95,0.46,Medium
2022-06-04 17:05:25,37.763877008899826,-122.41899092691203,116.46,407.97,27.3,21.06,7.9,49.59,36.53,35.54,2.85,0.31,Medium
2023-10-09 18:14:50,37.781611791712265,-122.41276872785824,129.01,374.41,53.87,25.31,8.92,49.21,18.27,54.2,1.75,0.38,Medium
2023-04-23 05:50:08,37.79219071355353,-122.40434813438034,102.36,396.04,25.97,21.23,6.78,42.56,24.3,83.14,3.8,1.69,Medium
2023-03-24 06:35:44,37.78959692487339,-122.43867178787586,89.0,320.63,31.19,15.89,8.78,57.46,22.67,64.83,2.61,0.44,Low
2023-06-23 13:11:49,37.77322058497264,-122.40481288989658,144.82,438.78,31.58,27.66,6.58,38.48,27.77,73.58,9.87,1.32,High
2022-11-07 18:02:33,37.75525099020248,-122.4393310071156,86.84,407.57,27.93,21.54,7.57,44.06,28.2,44.65,8.16,2.67,Medium
2025-12-09 02:07:06,37.77252614430196,-122.41234412054024,92.28,404.54,2.54,23.83,7.49,54.46,28.68,87.54,3.35,0.87,Medium
2025-12-10 01:55:44,37.75872142437447,-122.43494955010762,143.09,444.22,38.96,15.29,6.54,40.61,27.1,36.54,4.17,2.31,High
2023-07-01 00:51:54,37.77514957066389,-122.41786682682961,131.98,426.0,25.35,13.95,8.64,34.1,32.76,64.58,3.87,2.93,Medium
2020-12-03 22:53:46,37.76358986289924,-122.43679451045315,134.62,417.81,41.97,20.0,7.43,36.92,31.0,39.63,2.22,1.43,Medium
2024-08-11 07:53:09,37.790316292917346,-122.41226125533981,137.32,412.01,47.44,40.97,9.26,46.84,32.28,37.02,4.09,2.43,Medium
2024-02-04 06:50:29,37.790377295852686,-122.42296627290077,106.01,379.91,29.36,17.6,6.66,47.19,25.45,60.17,3.58,0.55,Low
2022-03-24 00:35:23,37.778381035277356,-122.41057318707003,109.53,400.88,40.69,26.67,10.09,51.46,19.84,38.06,8.11,0.78,Medium
2021-12-12 20:58:57,37.75651125032665,-122.40631499030884,122.54,417.05,35.44,15.67,5.81,52.79,26.1,87.3,9.41,0.04,Medium
2024-07-06 12:01:50,37.78182036403852,-122.4272168021165,82.49,418.17,36.6,25.41,5.61,40.42,34.59,81.01,8.24,1.94,Medium
2020-03-22 07:50:19,37.78824430234753,-122.43590269210026,124.15,484.44,41.19,19.37,6.45,40.2,18.81,68.7,8.16,1.31,High
2023-09-20 22:20:15,37.75721994617828,-122.41760792086896,85.8,400.75,40.28,28.75,4.76,46.68,23.75,62.11,6.52,0.55,Medium
2023-12-19 05:11:23,37.75843112771874,-122.39956574283286,142.81,394.33,42.79,16.37,13.16,32.1,24.45,58.34,1.88,2.49,Medium
2024-06-05 02:15:25,37.77476495256253,-122.41762984362596,146.95,431.34,40.75,19.78,3.71,30.79,21.9,41.29,7.53,2.31,High
2025-08-02 08:06:29,37.756504663131544,-122.39998250462521,103.83,415.13,31.64,8.95,9.24,50.25,36.3,88.54,2.99,0.64,Medium
2020-02-18 14:51:22,37.757835360666085,-122.42319096868282,82.8,340.29,29.56,24.19,10.46,41.2,32.93,47.05,1.18,2.15,Low
2024-09-26 18:29:35,37.76874009651889,-122.4213517836715,132.4,387.11,35.32,28.09,7.75,50.91,30.61,86.38,7.69,0.31,Medium
2021-04-02 03:49:27,37.77469646419107,-122.42054527377194,146.94,395.27,52.08,17.36,7.94,30.3,24.95,56.99,3.93,2.48,Medium
2022-05-20 20:06:16,37.75729917088766,-122.41988169440836,134.18,408.5,22.24,24.22,6.88,33.06,29.96,45.1,3.21,1.25,Medium
2022-05-04 13:58:05,37.761855687002594,-122.4167939078129,143.85,369.81,35.85,21.71,8.13,47.98,26.85,65.34,1.6,1.21,Low
2024-08-10 14:57:40,37.76879108939505,-122.43191861657229,104.34,371.3,45.45,4.61,4.27,49.32,31.99,53.79,4.62,0.43,Medium
2020-11-18 17:12:21,37.75659883641954,-122.42089864058487,109.33,407.47,27.48,29.66,5.56,46.8,32.68,89.71,8.28,1.67,Medium
2022-08-20 17:58:20,37.771515737198754,-122.43193679842027,87.17,419.39,29.9,23.02,-0.14,52.26,18.18,61.71,8.46,0.66,Medium
2023-11-26 11:12:07,37.79082884495639,-122.42688049143278,121.13,464.75,24.94,23.35,2.28,38.86,19.13,80.83,0.93,1.96,High
2020-06-28 14:22:23,37.78266079783298,-122.41529468314857,92.92,384.24,16.15,27.77,12.19,60.57,33.16,68.98,7.98,1.0,Medium
2024-07-26 12:15:29,37.776751164191616,-122.43066247020045,117.97,404.68,52.42,12.42,11.76,44.1,31.56,72.65,2.56,2.95,Medium
2021-09-01 02:43:19,37.77632526611389,-122.43391587247702,117.69,404.28,21.28,10.52,12.81,55.69,20.17,78.55,2.12,0.11,Medium
2021-02-20 03:00:38,37.77107921070001,-122.4377219939404,127.79,399.9,41.74,5.42,7.44,49.19,18.97,72.16,7.97,2.87,Medium
2025-03-07 11:02:46,37.77989182829336,-122.42862525819189,99.88,406.88,20.18,5.47,11.52,58.49,25.77,49.03,4.29,2.42,Medium
2025-11-13 10:07:28,37.77989292568374,-122.39987653373053,110.69,370.5,29.56,30.44,12.07,29.17,23.49,73.42,1.95,0.32,Low
2022-02-21 01:31:52,37.76132231243053,-122.4123305320528,117.9,420.11,31.48,30.22,9.17,35.37,26.67,60.15,5.73,0.32,Medium
2022-09-24 16:39:43,37.76695593509669,-122.43302953222636,89.86,395.48,41.31,25.26,2.64,44.81,31.55,37.11,5.9,1.2,Medium
2022-07-03 12:13:47,37.78339450653772,-122.42001846075497,95.72,416.87,35.68,33.65,5.43,57.45,36.73,87.79,9.71,1.88,Medium
2020-08-08 02:01:32,37.792618218189425,-122.4038081167763,116.66,420.98,12.11,22.96,13.33,41.23,26.05,45.34,5.64,0.68,Medium
2020-07-16 22:57:22,37.763922159864144,-122.43183163978776,123.18,408.65,52.38,12.31,8.92,57.95,19.96,42.0,1.09,2.99,Medium
2024-07-12 07:15:49,37.75557717409703,-122.4185161905234,103.47,371.12,26.23,7.85,8.07,33.94,31.85,69.66,8.14,1.36,Low
2021-05-23 06:35:12,37.78329203728277,-122.41889011432596,145.15,411.05,54.52,22.62,10.29,32.37,25.9,72.58,8.97,0.95,Medium
2022-11-27 14:47:42,37.783481668058,-122.4112744582685,104.85,418.34,35.07,27.86,4.48,50.89,26.35,82.43,2.52,1.17,Medium
2024-05-10 17:34:43,37.79184374521846,-122.40975684781829,102.13,358.73,37.1,24.15,6.55,42.73,32.65,67.8,3.77,0.84,Low
2023-09-15 23:25:14,37.75832098070305,-122.40465281129022,99.52,398.99,27.12,12.89,5.71,46.16,27.64,84.27,2.29,0.99,Medium
2021-02-13 23:37:11,37.7603886892644,-122.43297938338877,85.38,416.53,24.14,18.33,12.06,39.81,19.39,49.17,5.67,2.22,Medium
2024-07-02 19:14:32,37.78613092939549,-122.42484855793603,131.52,400.18,55.59,20.75,11.02,75.68,23.31,86.47,4.85,0.38,Medium
2022-06-25 13:13:01,37.791963156685725,-122.41332182620063,143.89,412.68,45.82,9.88,5.89,68.15,26.38,58.02,0.87,1.3,Medium
2024-05-06 23:46:52,37.760207281862435,-122.40693765237083,127.18,405.18,37.71,7.22,9.91,43.58,30.15,43.71,5.27,2.59,Medium
2020-11-26 20:19:00,37.7904340550819,-122.40917554672703,131.02,419.82,31.23,27.88,9.16,35.28,24.65,60.04,5.57,1.53,Medium
2023-01-15 11:08:31,37.76754205180676,-122.40385566038258,119.23,390.46,26.91,40.51,3.85,47.24,28.94,89.84,5.88,0.13,Medium
2021-06-02 23:27:21,37.784769870900504,-122.41689332877374,85.83,386.24,27.6,23.47,3.19,30.56,19.35,44.43,9.85,1.41,Medium
2023-08-01 23:26:48,37.78316750833842,-122.43168991958349,128.19,400.48,44.22,15.79,8.21,43.91,20.0,83.47,3.39,1.96,Medium
2021-11-05 08:04:10,37.75655078989499,-122.40264588576467,122.64,388.55,49.55,28.76,7.75,54.81,18.4,43.72,6.6,2.15,Medium
2024-09-07 01:00:06,37.76910379065453,-122.4195735462386,140.92,339.73,34.18,20.36,7.79,54.87,32.88,42.7,6.87,0.71,Low
2020-10-01 05:50:06,37.75858321972495,-122.42981023308246,87.0,374.88,38.95,24.44,4.01,39.04,24.85,39.23,4.23,2.01,Low
2025-08-24 19:47:29,37.764697561827745,-122.43539426849046,136.52,400.75,38.23,11.78,4.47,38.26,30.79,60.14,4.3,1.78,Medium
2022-12-05 06:21:26,37.7946368043833,-122.42338477280545,91.42,385.8,42.76,11.36,8.23,71.34,26.92,38.82,5.11,1.41,Medium
2021-06-28 21:28:04,37.79067559414794,-122.43711281381879,121.79,371.28,29.04,20.59,15.32,48.01,21.83,50.03,6.58,1.4,Low
2020-08-23 00:07:45,37.79134543080521,-122.43824029020004,133.95,376.42,23.89,24.56,10.59,61.99,37.99,74.06,7.74,2.82,Low
2024-06-09 14:41:48,37.76983874287932,-122.40968487697126,114.3,382.54,11.81,8.4,9.4,44.31,31.63,52.34,7.47,0.99,Medium
2024-02-03 12:18:12,37.7700063964355,-122.4046330343181,107.09,435.01,34.03,18.21,6.79,48.52,29.19,44.14,3.17,1.56,High
2021-09-17 01:15:38,37.76112904047694,-122.40864528950031,130.31,437.65,12.5,25.11,9.53,50.78,35.83,65.96,3.84,1.82,High
2025-04-18 06:42:30,37.764023103764124,-122.433106491768,123.07,374.39,36.5,18.66,9.05,41.32,34.12,46.52,3.28,0.58,Low
2021-10-20 11:08:14,37.79376084108329,-122.42080553891482,147.88,416.04,35.34,17.55,10.51,19.34,29.07,56.4,9.98,2.93,Medium
2022-10-13 08:05:46,37.79444361916106,-122.40370559098899,109.12,384.8,55.09,18.91,9.35,40.53,29.65,52.43,6.3,2.9,Medium
2021-11-15 17:08:25,37.78056948179256,-122.41264193432957,138.26,377.57,21.47,39.59,3.79,54.49,21.65,68.91,2.72,0.24,Low
2021-04-03 21:14:10,37.78499243882694,-122.42439294406748,114.02,443.37,22.15,22.62,7.7,44.02,28.73,75.82,7.11,2.67,High
2020-09-24 00:20:21,37.770600172691836,-122.40362869125265,139.27,420.25,44.5,11.47,11.07,40.34,24.37,69.8,9.84,2.63,Medium
2023-05-04 15:33:57,37.78891451150631,-122.43669305853368,149.54,378.73,41.01,26.08,5.64,58.87,32.92,37.78,8.98,0.68,Medium
2025-12-07 05:56:11,37.79394925026804,-122.4198737617565,84.03,410.56,36.58,25.32,8.72,63.95,34.69,36.82,3.05,1.41,Medium
2023-07-08 05:34:22,37.76098465612036,-122.4337245936275,149.2,401.74,38.08,13.55,7.72,36.44,31.42,88.85,5.55,0.64,Medium
2021-09-14 14:59:22,37.756869776056334,-122.43394458428264,85.77,410.02,33.2,28.9,9.39,33.32,31.59,61.81,0.88,1.97,Medium
2021-03-05 17:02:35,37.762920380942035,-122.40384448241373,102.55,404.24,40.78,13.93,5.54,54.45,20.99,80.43,3.27,2.43,Medium
2023-11-10 08:44:02,37.78227796193853,-122.41448683052155,90.7,398.02,30.4,23.47,7.87,45.74,32.68,50.66,3.52,0.93,Medium
2020-10-21 14:29:29,37.78257970088227,-122.40928205601347,90.6,389.23,5.08,9.02,4.66,34.61,32.19,86.43,5.87,1.83,Medium
2023-04-18 15:13:16,37.756539836424324,-122.40418809130325,84.69,417.04,31.5,27.92,10.04,23.57,37.14,84.43,4.97,2.09,Medium
2025-12-06 19:44:47,37.75627975315474,-122.42636960584288,147.15,468.97,31.74,14.63,6.26,45.01,32.06,77.27,4.08,2.73,High
2020-10-23 17:00:16,37.79129718795909,-122.40776444227255,119.44,399.98,37.63,15.14,3.96,46.13,35.65,53.88,4.18,2.02,Medium
2023-02-08 17:56:54,37.783805988094436,-122.41050782682682,137.06,432.46,21.95,8.91,7.98,23.39,25.8,79.54,4.37,0.08,High
2024-01-15 21:18:02,37.79244401263179,-122.41288787654497,139.1,430.77,27.72,30.68,3.93,44.08,23.84,77.8,8.99,2.17,High
2022-01-06 07:09:24,37.78748617802376,-122.42779797150817,149.4,414.48,45.58,14.75,10.11,30.13,37.69,81.98,9.34,2.37,Medium
2023-05-11 01:21:47,37.76627375639279,-122.4132422531128,117.44,382.69,16.56,34.06,7.39,44.09,32.89,76.04,6.87,1.93,Medium
2021-08-26 05:54:12,37.785566899413446,-122.40184816360988,109.91,395.86,53.41,28.26,5.35,39.14,24.1,62.21,2.27,2.79,Medium
2023-10-04 02:24:22,37.76106624198501,-122.42127306352424,141.17,414.69,47.07,21.5,6.58,40.67,29.51,60.48,6.77,2.38,Medium
2022-02-10 08:05:32,37.76315546968993,-122.41736349440208,87.75,376.82,26.96,12.79,7.28,45.71,30.2,73.96,6.77,0.34,Low
2022-12-25 00:01:47,37.7811685347204,-122.42090656481346,136.28,394.67,35.56,15.23,5.86,48.98,30.78,61.23,9.88,2.15,Medium
2020-02-06 08:28:05,37.794118366834184,-122.41787539498021,111.86,340.38,19.87,5.98,8.73,44.82,34.84,61.14,7.32,1.01,Low
2022-12-06 23:44:59,37.79016225044272,-122.43489153269005,114.08,419.87,39.31,17.57,10.17,31.62,21.31,57.27,9.04,0.5,Medium
2023-09-28 17:48:46,37.77799225672759,-122.41529954649786,124.81,383.42,16.59,16.61,9.43,42.1,23.84,67.85,7.31,1.34,Medium
2023-04-16 01:16:09,37.77338923863631,-122.40197312547673,107.43,344.13,55.43,11.23,1.16,49.9,37.8,51.62,3.14,2.59,Medium
2022-11-11 05:05:31,37.77346782489687,-122.41550543700157,91.23,420.49,16.93,31.68,8.76,53.51,23.82,67.27,6.25,0.37,Medium
2025-07-24 08:20:58,37.782800875544325,-122.4364866908404,145.71,368.03,43.52,19.47,7.71,35.22,36.76,47.8,0.83,2.38,Medium
2023-08-24 07:51:16,37.785212481275686,-122.42493236754798,131.68,382.6,33.09,34.28,7.5,31.72,33.18,78.14,9.27,1.13,Medium
2020-02-15 04:21:44,37.784941318461506,-122.42581392619931,109.97,387.47,54.08,14.24,8.72,51.04,27.43,77.86,6.59,0.18,Medium
2021-08-17 15:35:10,37.76742332677406,-122.4240335926763,143.66,411.79,46.55,15.49,6.97,49.47,19.28,42.49,2.22,1.9,Medium
2025-05-05 19:53:54,37.78575759076378,-122.43748734589026,130.25,355.28,31.96,25.43,7.31,41.58,29.25,86.85,5.37,0.34,Low
2021-10-07 14:31:27,37.76789291260557,-122.40783639393614,103.88,413.53,30.82,5.87,9.2,46.82,22.41,68.81,8.77,2.09,Medium
2020-05-20 16:09:40,37.77764911766593,-122.42133453261266,110.45,410.35,29.98,17.7,8.41,39.35,32.31,55.5,6.96,2.14,Medium
2020-11-10 18:47:13,37.76946895734906,-122.41339375117046,140.32,405.93,31.66,22.81,11.8,38.16,21.39,82.45,5.23,0.74,Medium
2024-03-15 16:22:12,37.784990778437816,-122.4366999508451,95.2,414.01,62.73,13.36,4.18,34.85,18.83,36.79,3.15,1.59,High
2024-01-02 01:38:40,37.79106654735825,-122.43017461417354,100.4,396.54,49.04,19.96,6.67,29.74,29.27,39.23,8.1,2.78,Medium
2021-06-27 13:05:13,37.78095601434804,-122.4180038086324,112.15,413.8,11.13,20.24,9.69,37.8,22.09,72.82,3.82,1.54,Medium
2024-05-07 18:45:23,37.78907691841311,-122.41588103006518,99.38,440.8,23.88,18.32,6.46,37.3,22.43,45.77,1.74,2.8,High
2021-07-01 00:49:03,37.773370932172455,-122.43822295733997,103.79,378.11,13.89,26.94,7.85,40.63,20.12,69.05,6.39,0.11,Low
2022-04-24 05:44:28,37.79007286637061,-122.43321711394101,140.3,371.96,17.59,19.3,7.3,40.83,25.42,44.5,2.9,2.63,Low
2022-05-13 02:41:53,37.76527566429684,-122.41755008129589,96.63,397.91,33.85,36.18,7.0,37.24,24.39,43.32,8.2,2.28,Medium
2021-04-18 12:46:01,37.777853102943354,-122.42878774519518,126.73,417.12,9.64,0.96,7.25,51.11,18.1,86.35,5.36,2.1,Medium
2024-08-06 04:51:21,37.762004792778214,-122.4330332986208,126.02,408.7,39.65,37.48,11.41,36.61,28.64,68.47,4.24,2.89,Medium
2025-12-10 09:31:22,37.777806823327644,-122.41071252441098,132.16,396.27,16.77,20.29,5.85,40.26,24.7,56.53,9.9,0.62,Medium
